mesh,group,stage,triggered,trigger_reasons,face_count,candidate_count,candidate_center_count,window_degrees,full_grid_cells,local_cell_count,local_budget_fraction,bbox_volume,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,normalized_local_vss,seed_to_local_gain
Group_C1_Bunny_69k,C,happy_method,True,high_normalized_support;low_seed_to_local_gain,69662,1292,50,10.0,130321,11264,0.0864327314860997,329847.7240470774,299.000000351879,36.99999875288908,4440.337173209703,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,0.013660466279276404,1.0451670132603517
Group_C1_Bunny_69k,C,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,69662,1292,50,10.0,130321,11264,0.0864327314860997,329847.7240470774,299.000000351879,36.99999875288908,4440.337173209703,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,0.013660466279276404,1.0451670132603517
Group_C2_manikin,C,base_top_k,False,low_seed_to_local_gain,13672,1292,10,10.0,130321,2050,0.0157303888091712,781290.2312873882,190.00000301050196,9.000000250447817,2956.1209284569604,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,0.003783639945921181,1.4668279050359996
Group_C2_manikin,C,adaptive_final,False,low_seed_to_local_gain,13672,1292,10,10.0,130321,2050,0.0157303888091712,781290.2312873882,190.00000301050196,9.000000250447817,2956.1209284569604,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,0.003783639945921181,1.4668279050359996
Group_C3_dragon_100k_1.5x,C,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,99999,1292,10,10.0,130321,3634,0.02788499167440397,1487645.696065514,130.99999567685308,257.9999866889366,28106.973190938144,6,171.00000134341394,259.0000083456965,31065.25121641553,1.1052506794445995,319.99999069097345,284.00000334956053,28870.37371800951,1.0271605384857836,0.019406753768296515,1.0760252541184405
Group_C3_dragon_100k_1.5x,C,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,99999,1292,200,10.0,130321,36787,0.2822799088404785,1487645.696065514,130.99999567685308,257.9999866889366,28106.973190938144,18,139.99999934239548,260.0000026816997,29068.174440998675,1.0341979637412693,130.99999567685308,257.9999866889366,28106.973190938144,1.0,0.0188935935923955,1.0341979637412693
Group_C3_dragon_100k_1.5x,C,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,99999,1292,200,10.0,130321,36787,0.2822799088404785,1487645.696065514,130.99999567685308,257.9999866889366,28106.973190938144,18,139.99999934239548,260.0000026816997,29068.174440998675,1.0341979637412693,130.99999567685308,257.9999866889366,28106.973190938144,1.0,0.0188935935923955,1.0341979637412693
Group_C4_happy_50k_0.75x,C,base_top_k,True,high_normalized_support;low_seed_to_local_gain,49944,1292,10,10.0,130321,2872,0.022037891053629115,349764.91179481667,346.00000735159745,31.999999752116263,8512.6398023495,6,112.00000083995421,286.9999863575702,18559.749461402578,2.1802578157107106,103.99999834060421,318.000002018967,15668.512375886776,1.840617333716181,0.04479726767183104,1.1845253088586318
Group_C4_happy_50k_0.75x,C,happy_method,True,high_normalized_support;low_seed_to_local_gain,49944,1292,50,10.0,130321,13037,0.10003759946593412,349764.91179481667,346.00000735159745,31.999999752116263,8512.6398023495,30,86.99999900590097,96.99999700744661,15156.020802899826,1.7804137323790845,274.0000053480149,82.00000000512816,14149.066830469557,1.6621244595083648,0.04045307677623722,1.0711675182890383
Group_C4_happy_50k_0.75x,C,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,49944,1292,50,10.0,130321,13037,0.10003759946593412,349764.91179481667,346.00000735159745,31.999999752116263,8512.6398023495,30,86.99999900590097,96.99999700744661,15156.020802899826,1.7804137323790845,274.0000053480149,82.00000000512816,14149.066830469557,1.6621244595083648,0.04045307677623722,1.0711675182890383
Group_C5_lucy_50k,C,base_top_k,False,low_seed_to_local_gain,49999,1292,10,10.0,130321,1966,0.015085826536014917,1133888.2427607272,178.00000267657154,358.99998836115276,7605.40144502624,6,357.99999402514953,181.99999368096277,8132.801568212588,1.0693454680858767,178.00000267657154,358.99998836115276,7605.40144502624,1.0,0.006707364234158596,1.0693454680858767
Group_C5_lucy_50k,C,adaptive_final,False,low_seed_to_local_gain,49999,1292,10,10.0,130321,1966,0.015085826536014917,1133888.2427607272,178.00000267657154,358.99998836115276,7605.40144502624,6,357.99999402514953,181.99999368096277,8132.801568212588,1.0693454680858767,178.00000267657154,358.99998836115276,7605.40144502624,1.0,0.006707364234158596,1.0693454680858767
Group_D10_37416,D,base_top_k,False,low_seed_to_local_gain,12036,1292,10,10.0,130321,1997,0.015323700708251165,667218.4779198016,303.0000050166486,175.00000600818353,1992.4407901842733,7,154.99999634471394,1.9999999845072665,2478.1212333805306,1.2437615439258993,127.00000467246183,7.000000052497138,2100.600930284863,1.0542852468356594,0.003148295498101225,1.179720144675206
Group_D10_37416,D,adaptive_final,False,low_seed_to_local_gain,12036,1292,10,10.0,130321,1997,0.015323700708251165,667218.4779198016,303.0000050166486,175.00000600818353,1992.4407901842733,7,154.99999634471394,1.9999999845072665,2478.1212333805306,1.2437615439258993,127.00000467246183,7.000000052497138,2100.600930284863,1.0542852468356594,0.003148295498101225,1.179720144675206
Group_D1_37009,D,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,23909,1292,10,10.0,130321,3800,0.029158769499927104,548704.4630490786,139.00000500639226,180.99999934495955,277.04001827673477,10,102.99999717441182,175.00000600818353,20700.32466541637,74.71961918779132,112.00000083995421,168.0000046750259,17340.50640389939,62.59206345625487,0.03160263415307482,1.193755486907894
Group_D1_37009,D,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,23909,1292,200,10.0,130321,41172,0.31592759417131544,548704.4630490786,139.00000500639226,180.99999934495955,277.04001827673477,146,321.0000123477334,355.00001101713985,404.6800092232129,1.4607276296775968,139.00000500639226,180.99999934495955,277.04001827673477,1.0,0.0005048984233466223,1.4607276296775968
Group_D1_37009,D,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,23909,1292,200,10.0,130321,41172,0.31592759417131544,548704.4630490786,139.00000500639226,180.99999934495955,277.04001827673477,146,321.0000123477334,355.00001101713985,404.6800092232129,1.4607276296775968,139.00000500639226,180.99999934495955,277.04001827673477,1.0,0.0005048984233466223,1.4607276296775968
Group_D6_37111,D,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,88106,1292,10,10.0,130321,3673,0.02818425272979796,476477.24808105215,154.0000020087107,149.99999734394112,6638.081113169016,8,252.99998768816374,289.0000023503334,27495.868935072718,4.142141149876098,68.99999850500534,240.00000667860846,20209.190274073073,3.044432559581246,0.04241375712158946,1.3605626233500274
Group_D6_37111,D,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,88106,1292,200,10.0,130321,40733,0.3125589889580344,476477.24808105215,154.0000020087107,149.99999734394112,6638.081113169016,22,159.0000010094835,149.0000030079379,8708.68194201761,1.3119276178684853,154.0000020087107,149.99999734394112,6638.081113169016,1.0,0.013931580447761131,1.3119276178684853
Group_D6_37111,D,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,88106,1292,200,10.0,130321,40733,0.3125589889580344,476477.24808105215,154.0000020087107,149.99999734394112,6638.081113169016,22,159.0000010094835,149.0000030079379,8708.68194201761,1.3119276178684853,154.0000020087107,149.99999734394112,6638.081113169016,1.0,0.013931580447761131,1.3119276178684853
Group_D7_37137,D,base_top_k,True,high_normalized_support;boundary_local_minimum,64078,1292,10,10.0,130321,3366,0.025828531088619638,499801.3157001435,332.9999990212855,30.000000834826057,4442.1602871792375,2,0.9999999922536332,318.9999963549702,10203.881697221235,2.297053919164335,352.99999502437674,328.99999435651586,5003.481364447223,1.1263621843831357,0.010010940762407014,2.0393563908773635
Group_D7_37137,D,happy_method,True,high_normalized_support;boundary_local_minimum,64078,1292,50,10.0,130321,12865,0.09871778147804268,499801.3157001435,332.9999990212855,30.000000834826057,4442.1602871792375,17,352.0000006883735,324.9999896917463,6033.481152589656,1.3582313024595751,352.99999502437674,328.99999435651586,5003.481364447223,1.1263621843831357,0.010010940762407014,1.2058566252412184
Group_D7_37137,D,adaptive_final,True,high_normalized_support;boundary_local_minimum,64078,1292,50,10.0,130321,12865,0.09871778147804268,499801.3157001435,332.9999990212855,30.000000834826057,4442.1602871792375,17,352.0000006883735,324.9999896917463,6033.481152589656,1.3582313024595751,352.99999502437674,328.99999435651586,5003.481364447223,1.1263621843831357,0.010010940762407014,1.2058566252412184
Group_D8_37402,D,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,8322,1292,10,10.0,130321,3627,0.027831278151640947,380746.24049634766,54.999999253784715,214.00000367836282,7554.828628035616,8,59.00000050345972,244.00001134337802,12375.697616703254,1.6381175836044273,67.99999733881295,234.0000133418324,9728.639579016315,1.2877379564790905,0.025551505292170148,1.2720892285285574
Group_D8_37402,D,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,8322,1292,200,10.0,130321,42487,0.3260180630903692,380746.24049634766,54.999999253784715,214.00000367836282,7554.828628035616,119,127.00000467246183,47.000000169529294,8668.99411540386,1.1474772681452532,54.999999253784715,214.00000367836282,7554.828628035616,1.0,0.019842162113503748,1.1474772681452532
Group_D8_37402,D,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,8322,1292,200,10.0,130321,42487,0.3260180630903692,380746.24049634766,54.999999253784715,214.00000367836282,7554.828628035616,119,127.00000467246183,47.000000169529294,8668.99411540386,1.1474772681452532,54.999999253784715,214.00000367836282,7554.828628035616,1.0,0.019842162113503748,1.1474772681452532
Group_D9_37415,D,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,13340,1292,10,10.0,130321,3927,0.030133286270056247,377245.6603248282,214.99999801436604,358.99998836115276,9546.048385052642,7,205.0000000128204,72.00000200358254,18399.151888760654,1.9274102902694634,292.0000126790997,216.0000060107476,14652.053186716126,1.5348815128214257,0.03883955397684349,1.2557388138231529
Group_D9_37415,D,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,13340,1292,200,10.0,130321,45089,0.3459841468374245,377245.6603248282,214.99999801436604,358.99998836115276,9546.048385052642,71,217.99999468275405,350.00001201636707,10849.8837337021,1.13658377750222,214.99999801436604,358.99998836115276,9546.048385052642,1.0,0.02530459429760702,1.13658377750222
Group_D9_37415,D,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,13340,1292,200,10.0,130321,45089,0.3459841468374245,377245.6603248282,214.99999801436604,358.99998836115276,9546.048385052642,71,217.99999468275405,350.00001201636707,10849.8837337021,1.13658377750222,214.99999801436604,358.99998836115276,9546.048385052642,1.0,0.02530459429760702,1.13658377750222
Group_E10_65942,E,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,754688,1292,10,10.0,130321,1969,0.01510884661719907,183970.976791645,156.0000043410955,219.00000267913563,571.0000587888985,8,283.0000090135573,319.99999069097345,6807.360274732606,11.921820619723123,118.00000100691943,222.99999368352687,5710.840225219727,10.001470468028536,0.031042071552881394,1.192006781186159
Group_E10_65942,E,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,754688,1292,200,10.0,130321,38822,0.2978951972437289,183970.976791645,156.0000043410955,219.00000267913563,571.0000587888985,185,144.9999983431683,205.0000000128204,1098.6799789854317,1.924132864917303,151.9999996763259,207.0000023452052,748.5200550930559,1.310893131395959,0.004068685551095306,1.4678029954038359
