mesh,group,stage,triggered,trigger_reasons,face_count,candidate_count,candidate_center_count,window_degrees,full_grid_cells,local_cell_count,local_budget_fraction,bbox_volume,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,normalized_local_vss,seed_to_local_gain
Group_C8_kidney_12k,C,base_top_k,False,boundary_local_minimum,12394,512,10,10.0,130321,4369,0.03352491156452145,325896.32017962524,33.99999866940647,185.99999834573237,969.2408575499353,1,0.0,356.0000053531431,1815.6010749911475,1.873219706792651,214.99999801436604,351.0000063523703,1076.6010146495726,1.1107672631249,0.003303507735393205,1.6864196209048856
Group_C8_kidney_12k,C,adaptive_final,False,boundary_local_minimum,12394,512,10,10.0,130321,4369,0.03352491156452145,325896.32017962524,33.99999866940647,185.99999834573237,969.2408575499353,1,0.0,356.0000053531431,1815.6010749911475,1.873219706792651,214.99999801436604,351.0000063523703,1076.6010146495726,1.1107672631249,0.003303507735393205,1.6864196209048856
Group_D10_37416,D,base_top_k,False,boundary_local_minimum;low_seed_to_local_gain,12036,512,10,10.0,130321,4326,0.03319495706754859,667218.4779198016,303.0000050166486,175.00000600818353,1992.4407901842733,4,127.00000467246183,352.99999502437674,2548.88081353558,1.2792755629640786,333.9999933572887,205.99999434882363,2000.3610652340344,1.0039751620669384,0.0029980600529388728,1.274210370235021
Group_D10_37416,D,adaptive_final,False,boundary_local_minimum;low_seed_to_local_gain,12036,512,10,10.0,130321,4326,0.03319495706754859,667218.4779198016,303.0000050166486,175.00000600818353,1992.4407901842733,4,127.00000467246183,352.99999502437674,2548.88081353558,1.2792755629640786,333.9999933572887,205.99999434882363,2000.3610652340344,1.0039751620669384,0.0029980600529388728,1.274210370235021
Group_D1_37009,D,base_top_k,False,boundary_local_minimum;high_seed_to_local_gain,23909,512,10,10.0,130321,4328,0.03321030378833803,548704.4630490786,139.00000500639226,180.99999934495955,277.04001827673477,1,0.0,356.0000053531431,1468.3601777415631,5.300173552092466,137.00000267400745,178.00000267657154,377.80000774328374,1.363701930476701,0.0006885309546124316,3.886607061001752
Group_D1_37009,D,adaptive_final,False,boundary_local_minimum;high_seed_to_local_gain,23909,512,10,10.0,130321,4328,0.03321030378833803,548704.4630490786,139.00000500639226,180.99999934495955,277.04001827673477,1,0.0,356.0000053531431,1468.3601777415631,5.300173552092466,137.00000267400745,178.00000267657154,377.80000774328374,1.363701930476701,0.0006885309546124316,3.886607061001752
Group_D6_37111,D,base_top_k,True,high_normalized_support;low_seed_to_local_gain,88106,512,10,10.0,130321,4307,0.03304916322004896,476477.24808105215,154.0000020087107,149.99999734394112,6638.081113169016,9,332.9999990212855,34.99999983559887,8941.561722558392,1.3470100123994562,336.0000093500518,30.000000834826057,6759.001203804962,1.018216121281805,0.01418535980684477,1.3229116925626176
Group_D6_37111,D,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,88106,512,50,10.0,130321,20721,0.1589997007389446,476477.24808105215,154.0000020087107,149.99999734394112,6638.081113169016,9,332.9999990212855,34.99999983559887,8941.561722558392,1.3470100123994562,336.0000093500518,30.000000834826057,6759.001203804962,1.018216121281805,0.01418535980684477,1.3229116925626176
Group_D7_37137,D,base_top_k,True,high_normalized_support;low_seed_to_local_gain,64078,512,10,10.0,130321,4327,0.03320263042794331,499801.3157001435,332.9999990212855,30.000000834826057,4442.1602871792375,9,332.9999990212855,34.99999983559887,5764.8006549551465,1.2977471055227912,332.9999990212855,30.000000834826057,4442.1602871792375,1.0,0.008887852327792425,1.2977471055227912
Group_D7_37137,D,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,64078,512,50,10.0,130321,20778,0.15943708228144352,499801.3157001435,332.9999990212855,30.000000834826057,4442.1602871792375,9,332.9999990212855,34.99999983559887,5764.8006549551465,1.2977471055227912,332.9999990212855,30.000000834826057,4442.1602871792375,1.0,0.008887852327792425,1.2977471055227912
