mesh,group,mesh_path,mesh_size_bytes,mesh_mtime_ns,selection_fingerprint,face_count,route,initial_candidate_source,ratio_valid,reference_optimum_yaw_deg,reference_optimum_pitch_deg,reference_optimum_vss,final_candidate_center_count,escalated,severe_escalation,trigger_reasons,final_yaw_deg,final_pitch_deg,final_support_tomo_vss,ratio_to_exhaustive_optimum,absolute_excess_support,normalized_excess_support,candidate_pool_size,router_nn_frac,router_nn_mean_deg,router_score_cv,local_window_grid_cell_count,local_window_budget_fraction,sign_resolution_raw_probe_count,sign_resolution_unique_grid_cell_count,sign_cells_already_in_local_window,corrected_total_unique_grid_cell_count,corrected_total_budget_fraction,corrected_added_unique_grid_cell_count,candidate_csv_io_wall_s,reference_grid_io_wall_s,mesh_load_or_metadata_wall_s,fresh_candidate_generation_wall_s,ranking_wall_s,routing_wall_s,seed_axis_to_grid_mapping_wall_s,cache_sign_resolution_lookup_wall_s,cache_base_verification_lookup_wall_s,cache_ave_decision_wall_s,cache_escalation_lookup_wall_s,historical_python_sftf_elapsed_s,historical_sftf_cpp_compute_ms,historical_exhaustive_tomo_cpu_dll_s,fresh_candidates_used,fresh_candidates_match_stored,fresh_candidates_max_score_delta,stored_candidate_route,fresh_route_matches_stored,cache_replay_policy_result_matches_existing_24,cache_replay_cell_count_matches_existing_24,cache_replay_matches_existing_24_record_output,physical_tomo_executed,cache_replay_selection_component_sum_s,evaluation_only_reference_io_wall_s,physical_sign_resolution_wall_s,physical_base_verification_wall_s,physical_ave_decision_wall_s,physical_escalation_verification_wall_s,physical_tomo_total_wall_s,physical_sign_unique_cell_count,physical_base_new_cell_count,physical_escalation_new_cell_count,physical_total_unique_cell_count,physical_triggered,physical_severe,physical_trigger_reasons,physical_final_candidate_center_count,physical_final_yaw_deg,physical_final_pitch_deg,physical_final_support_tomo_vss,physical_max_abs_cache_delta,physical_max_rel_cache_delta,physical_cache_validation_wall_s,physical_selection_direct_wall_s,physical_selection_direct_scope,physical_ratio_to_exhaustive_optimum,physical_absolute_excess_support,physical_normalized_excess_support,fresh_candidate_plus_physical_component_sum_s,physical_selection_component_sum_s,physical_selection_component_scope,physical_trigger_matches_cache,physical_severity_matches_cache,physical_k_matches_cache,physical_orientation_matches_cache,record_wall_s_before_checkpoint_io,checkpoint_output_io_wall_s,end_to_end_wall_s_including_checkpoint_io,cache_replay_selection_component_sum_including_checkpoint_io_s,physical_selection_component_sum_including_checkpoint_io_s,physical_selection_plus_primary_checkpoint_wall_s,checkpoint_timing_metadata_rewrite_wall_s
Group_C1_Bunny_69k,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C1_Bunny_69k.ply,1323816,1782686141983773900,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,69662,sftf,calibrated SFTF axes (up to 200),True,299.000000351879,36.99999875288908,4440.337173209703,50,True,False,high_normalized_support;low_seed_to_local_gain,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,65.5365384314664,0.00019868725370411443,1292,0.85,3.8164979925197295,0.2686360249642574,11264,0.0864327314860997,400,400,138,11526,0.08844315190951574,262,0.005360600000130944,0.004724700000224402,0.03761289999965811,2.230028300000413,0.0004664999978558626,0.00011440000162110664,0.3399797000020044,0.0001368000012007542,0.0012304999982006848,8.81000014487654e-05,0.005729900000005728,1.6873886999674141,247.7204,62.2313165999949,True,True,0.0,sftf,True,True,True,True,True,0.39544410000235075,0.010085300000355346,1.760967599999276,4.321773299998313,9.649999992689118e-05,10.670804800000042,16.75354569999763,400,2667,8459,11526,True,False,high_normalized_support;low_seed_to_local_gain,50,230.00000867706282,54.0000015026869,4505.873711641169,0.0,0.0,0.0026264000007358845,19.377419099997496,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0147593608041465,65.5365384314664,0.00019868725370411443,19.36184399999911,19.36184399999911,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,19.427748099999008,0.005875799997738795,19.4364115999997,0.40131990000008955,19.36771979999685,19.383294899995235,0.005677799999830313
Group_C2_manikin,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C2_manikin.ply,260521,1782686141984774100,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,13672,sftf,calibrated SFTF axes (up to 200),True,190.00000301050196,9.000000250447817,2956.1209284569604,10,False,False,low_seed_to_local_gain,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,0.0,0.0,1292,0.95,3.549296139022199,0.341551649340822,2050,0.0157303888091712,400,400,51,2399,0.018408391586927662,349,0.005438200001663063,0.004422499998327112,0.006316900002275361,1.4710731000013766,0.00047619999895687215,0.00012739999874611385,0.47177649999866844,0.0001526000014564488,0.0011872999966726638,7.74000000092201e-05,0.0,1.0244518000399694,44.2999,29.344799799961038,True,True,0.0,sftf,True,True,True,True,True,0.4899749999967753,0.009860699999990175,0.7783744000007573,2.1515796999992745,0.0001064000025507994,0.0,2.9299541000000318,400,1999,0,2399,False,False,low_seed_to_local_gain,10,190.00000301050196,9.000000250447817,2956.1209284569604,0.0,0.0,0.0006615000020246953,4.884914699996443,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,4.879830600002606,4.879830600002606,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,4.927991299999121,0.006756099999620346,4.93719720000081,0.49673109999639564,4.886586700002226,4.891670799996064,0.006315499998891028
Group_C3_dragon_100k_1.5x,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C3_dragon_100k_1.5x.ply,1900933,1782686141988290000,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,99999,sftf,calibrated SFTF axes (up to 200),True,130.99999567685308,257.9999866889366,28106.973190938144,200,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,130.99999567685308,257.9999866889366,28106.973190938144,1.0,0.0,0.0,1292,0.9,3.390903432589912,1.272627696046596,36787,0.2822799088404785,400,400,236,36951,0.2835383399452122,164,0.006586200001038378,0.004641699997591786,0.053512899998167995,4.632960499999172,0.0005101999995531514,0.00011900000026798807,0.43953920000058133,0.00013059999764664099,0.0013857000012649223,5.48999996681232e-05,0.02325159999963944,3.174526200047694,323.3228,108.3248378999997,True,True,0.0,sftf,True,True,True,True,True,0.5297319999954198,0.011227899998630164,2.515793799997482,6.879429399999935,6.410000059986487e-05,49.721826099998,59.117049299995415,400,3616,32935,36951,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,200,130.99999567685308,257.9999866889366,28106.973190938144,0.0,0.0,0.009373400000185939,64.29447939999955,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,64.24375519999376,64.24375519999376,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,64.37216400000034,0.006835100000898819,64.38341550000041,0.5365670999963186,64.25059029999466,64.30131450000044,0.005162199999176664
Group_C4_happy_50k_0.75x,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C4_happy_50k_0.75x.ply,1048643,1782686141990803000,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,49944,sftf,calibrated SFTF axes (up to 200),True,346.00000735159745,31.999999752116263,8512.6398023495,50,True,False,high_normalized_support;low_seed_to_local_gain,274.0000053480149,82.00000000512816,14149.066830469557,1.6621244595083648,5636.427028120057,0.016114901289545493,1292,0.85,4.404764483597194,0.33226350590188625,13037,0.10003759946593412,400,400,114,13323,0.10223218053882337,286,0.006642399999691406,0.005018200001359219,0.026470400000107475,2.0745774999995774,0.00039090000063879415,0.0001362999973935075,0.3544072000004235,0.00013099999705445953,0.001307399998040637,8.69999967108015e-05,0.006316099999821745,1.5037245999556035,130.0654,61.46226050000405,True,True,0.0,sftf,True,True,True,True,True,0.4009068999912415,0.011660600001050625,1.4133861999980581,4.042182800003502,0.00010090000068885274,11.519112099998893,16.974681100000453,400,2845,10078,13323,True,False,high_normalized_support;low_seed_to_local_gain,50,274.0000053480149,82.00000000512816,14149.066830469557,0.0,0.0,0.0030512000012095086,19.448814099996525,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.6621244595083648,5636.427028120057,0.016114901289545493,19.430764299999282,19.430764299999282,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,19.502748200000497,0.005906999998842366,19.511462300000858,0.4068138999900839,19.436671299998125,19.454721099995368,0.006283299997448921
Group_C5_lucy_50k,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C5_lucy_50k.ply,950261,1782686141992803400,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,49999,sftf,calibrated SFTF axes (up to 200),True,178.00000267657154,358.99998836115276,7605.40144502624,10,False,False,low_seed_to_local_gain,178.00000267657154,358.99998836115276,7605.40144502624,1.0,0.0,0.0,1292,0.85,7.2360730935304876,0.3359827470267685,1966,0.015085826536014917,400,400,44,2322,0.017817542836534403,356,0.006375000000844011,0.00526729999910458,0.025706500000524102,2.3223292000002402,0.0005260999969323166,0.00010900000052060932,0.35337349999826984,0.0001314999972237274,0.0011790000025939662,8.209999941755086e-05,0.0,1.8741692999610677,172.479,65.44527010002639,True,True,0.0,sftf,True,True,True,True,True,0.3927499999954307,0.011642299999948591,1.4243548000013107,3.04873249999946,0.00010909999764407985,0.0,4.4730873000007705,400,1922,0,2322,False,False,low_seed_to_local_gain,10,178.00000267657154,358.99998836115276,7605.40144502624,0.0,0.0,0.0006515999994007871,7.179653099999996,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,7.175240699994902,7.175240699994902,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,7.2250797000015154,0.0073052000007010065,7.234594499997911,0.4000551999961317,7.182545899995603,7.186958300000697,0.005686499996954808
Group_C6_nefertiti_100k,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C6_nefertiti_100k.ply,1899065,1783594680165232400,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,99938,uniform,first 200 farthest-point uniform axes,True,163.0000056742531,1.9999999845072665,108607.88332361603,10,False,False,boundary_local_minimum,97.999998173639,209.99999901359323,271912.0445199427,2.5036124100654242,163304.1611963267,0.003815601927533787,1292,0.55,6.761276908955567,0.8261004478605948,4348,0.03336377099623238,400,400,23,4725,0.036256627865040934,377,0.008585499999753665,0.004784500000823755,0.05222490000232938,3.0294399999984307,0.00035709999792743474,0.00011939999967580661,0.38976410000032047,0.00014960000044084154,0.001473299998906441,2.600000152597204e-05,0.0,2.4145999000174925,340.617,193.0187208999996,True,True,0.0,uniform,True,True,True,True,True,0.45748440000170376,0.01337000000057742,2.511693699998432,8.707373799999914,6.199999916134402e-05,0.0,11.219067499998346,400,4325,0,4725,False,False,boundary_local_minimum,10,97.999998173639,209.99999901359323,271912.0445199427,1.862645149230957e-09,2.2201189642801133e-16,0.0019104000020888634,14.697293999997783,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",2.5036124100654242,163304.1611963267,0.003815601927533787,14.691034999996191,14.691034999996191,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,14.745140200000606,0.007181600001786137,14.754917700000078,0.4646660000034899,14.698216599997977,14.704475599999569,0.007960999999340856
Group_C7_liver_19k,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C7_liver_19k.ply,407998,1783594680374745200,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,19416,uniform,first 200 farthest-point uniform axes,True,3.0000000834826057,312.000008682191,2898.9211586881274,10,False,False,boundary_local_minimum;high_seed_to_local_gain,351.0000063523703,313.0000030181942,7574.480919798543,2.6128619942276337,4675.559761110416,0.0009004621301088157,1292,0.55,7.636298122551148,0.41669559920404275,4347,0.03335609763583766,400,400,21,4726,0.036264301225435655,379,0.009630700002162484,0.005556399999477435,0.01163549999910174,1.1915213000029325,0.00038359999962267466,0.00012989999959245324,0.4824321999985841,0.00025129999994533136,0.002484199998434633,9.109999882639386e-05,0.0,1.2471653000102378,54.2748,140.31309319997672,True,True,0.0,uniform,True,True,True,True,True,0.5125948999957473,0.01518710000163992,0.9155463000024611,5.094043599998258,0.00011049999739043415,0.0,6.009589900000719,400,4326,0,4726,False,False,boundary_local_minimum;high_seed_to_local_gain,10,351.0000063523703,313.0000030181942,7574.480919798543,0.0,0.0,0.0020973999999114312,7.705319500000769,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",2.6128619942276337,4675.559761110416,0.0009004621301088157,7.695802899997943,7.695802899997943,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,7.777648100000079,0.009183500002109213,7.791019500000402,0.5217783999978565,7.7049864000000525,7.714503000002878,0.009304899998824112
Group_C8_kidney_12k,C,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_C8_kidney_12k.ply,260536,1783594680537890700,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,12394,sftf,calibrated SFTF axes (up to 200),True,33.99999866940647,185.99999834573237,969.2408575499353,10,False,False,low_seed_to_local_gain,30.99999858592387,183.99999601334758,1070.200781191676,1.1041639163839514,100.95992364174072,0.00030979154224906354,1292,0.9,3.657112442925137,1.7607577514495032,2369,0.018178190775086134,400,400,71,2698,0.020702726344948245,329,0.006310400000074878,0.005486800000653602,0.008155300001817523,1.230774499999825,0.0006904000001668464,0.00015029999849502929,0.34283789999972214,0.00021910000214120373,0.0013435999971989077,8.479999814881012e-05,0.0,1.4025858000386506,72.8931,98.86927879997529,True,True,0.0,sftf,True,True,True,True,True,0.36527859999841894,0.01179720000072848,0.6849304000024858,2.4348773999990954,9.230000068782829e-05,0.0,3.119807800001581,400,2298,0,2698,False,False,low_seed_to_local_gain,10,30.99999858592387,183.99999601334758,1070.200781191676,0.0,0.0,0.0006628000010096002,4.70618679999825,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.1041639163839514,100.95992364174072,0.00030979154224906354,4.7025085000022955,4.7025085000022955,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,4.760939399999188,0.009871800000837538,4.7752579000007245,0.3751503999992565,4.712380300003133,4.716058599999087,0.00926189999881899
Group_D10_37416,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D10_37416.stl,601884,1782959788251053500,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,12036,sftf,calibrated SFTF axes (up to 200),True,303.0000050166486,175.00000600818353,1992.4407901842733,10,False,False,low_seed_to_local_gain,127.00000467246183,7.000000052497138,2100.600930284863,1.0542852468356594,108.16014010058962,0.0001621060322516881,1292,0.8,4.352595035955488,0.9191599259648715,2101,0.0161217301893018,400,400,55,2446,0.018769039525479394,345,0.008442800000921125,0.005596700000751298,0.015133599998080172,3.0954801000007137,0.0003809000008914154,0.00010439999823574908,0.3351460000012594,0.00014100000043981709,0.0011651999993773643,7.679999907850288e-05,0.0,6.045453499998985,73.2569,28.448350100021344,True,False,1.8391700232377999,sftf,True,True,False,False,True,0.3661873999990348,0.014039500001672423,0.7401738000007754,2.260438299999805,0.00010370000018156134,0.0,3.0006121000005805,400,2046,0,2446,False,False,low_seed_to_local_gain,10,127.00000467246183,7.000000052497138,2100.600930284863,0.0,0.0,0.0006322000008367468,6.4520985999988625,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0542852468356594,108.16014010058962,0.0001621060322516881,6.4469607999999425,6.4469607999999425,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,6.497159599999577,0.006902400000399211,6.506710999998177,0.37308979999943404,6.453863200000342,6.459000999999262,0.0068382999997993466
Group_D1_37009,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D1_37009.stl,6019188,1782686142001834400,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,23909,uniform,first 200 farthest-point uniform axes,True,139.00000500639226,180.99999934495955,277.04001827673477,10,False,False,boundary_local_minimum;high_seed_to_local_gain,137.00000267400745,178.00000267657154,377.80000774328374,1.363701930476701,100.75998946654897,0.0001836325312658092,1292,0.0,7.983486569661058,0.43360519858568075,4328,0.03321030378833803,400,400,19,4709,0.03613385409872545,381,0.006311299999651965,0.004849799999647075,0.08242059999975027,1.7338066000011167,0.0002781000002869405,0.0001109000004362315,0.3822136999988288,0.00014179999925545417,0.0016557999988435768,3.870000000461005e-05,0.0,1.37,114.5,41.49166060000425,True,True,0.0,uniform,True,True,True,True,True,0.47802069999670493,0.01116109999929904,1.04362140000012,5.003897799997503,5.530000271392055e-05,0.0,6.047519199997623,400,4309,0,4709,False,False,boundary_local_minimum;high_seed_to_local_gain,10,137.00000267400745,178.00000267657154,377.80000774328374,0.0,0.0,0.0011498999992909376,8.251926599998114,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.363701930476701,100.75998946654897,0.0001836325312658092,8.246404400000756,8.246404400000756,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,8.29767869999705,0.008210400003008544,8.30823539999983,0.4862310999997135,8.254614800003765,8.260137000001123,0.00660059999790974
Group_D2_37010,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D2_37010.stl,3339278,1782686142008345400,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,13247,uniform,first 200 farthest-point uniform axes,False,41.00000000256408,24.000000667860846,0.0,10,False,False,boundary_local_minimum;high_seed_to_local_gain,9.99999970909292,216.0000060107476,0.0,,0.0,0.0,1292,0.55,5.238040383825747,0.29407537665184164,4348,0.03336377099623238,400,400,19,4729,0.03628732130661981,381,0.008513200002198573,0.004548199998680502,0.04296900000190362,1.5281747000008181,0.0003333999993628822,0.00012430000060703605,0.3974268999991182,0.00013530000069295056,0.001398299998982111,5.210000017541461e-05,0.0,1.24,63.5,31.411345800035633,True,True,0.0,uniform,True,,,,True,0.45550070000172127,0.013061400000879075,0.8468924999979208,4.469996300002094,0.00010409999958937988,0.0,5.316888800000015,400,4329,0,4729,False,False,boundary_local_minimum;high_seed_to_local_gain,10,9.99999970909292,216.0000060107476,0.0,30.99983388727287,0.006279133950267664,0.0014168000016070437,7.292364399996586,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,0.0,0.0,7.286021200001414,7.286021200001414,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,7.349492100001953,0.008331699998961994,7.361655900000187,0.46383240000068326,7.294352900000376,7.300696099995548,0.00866880000103265
Group_D3_37011,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D3_37011.stl,3538292,1782686142013686700,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,17288,uniform,first 200 farthest-point uniform axes,False,33.000000918308665,28.99999966863366,0.0,10,False,False,boundary_local_minimum;high_seed_to_local_gain,214.99999801436604,151.00000534032267,1.0000000378763503,,1.0000000378763503,8.672563847078764e-06,1292,0.55,6.307633776133068,0.5312539279883866,4328,0.03321030378833803,400,400,22,4706,0.0361108340175413,378,0.007448200001817895,0.005245000000286382,0.06187549999958719,1.4928121000011743,0.00034159999995608814,9.529999806545675e-05,0.4398161999997683,0.00019559999782359228,0.0020731000004161615,0.00010819999806699343,0.0,1.15,89.2,26.92042079998646,True,True,0.0,uniform,True,,,,True,0.517198699995788,0.012693200002104277,0.9044577999993635,4.8976804000012635,9.490000229561701e-05,0.0,5.802138200000627,400,4306,0,4706,False,False,boundary_local_minimum;high_seed_to_local_gain,10,214.99999801436604,151.00000534032267,1.0000000378763503,0.0,0.0,0.0011281000006420072,7.804716899998311,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,1.0000000378763503,8.672563847078764e-06,7.797173800001474,7.797173800001474,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,7.860656500000914,0.00879730000087875,7.87331130000166,0.5259959999966668,7.805971100002353,7.81351419999919,0.008336000002600485
Group_D4_37091,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D4_37091.stl,64807,1782686142014687900,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,256,uniform,first 200 farthest-point uniform axes,False,30.000000834826057,3.999999969014533,0.0,10,False,False,boundary_local_minimum;high_seed_to_local_gain,78.00000217054775,207.99999668120842,0.0,,0.0,0.0,1292,0.1,7.88976295179494,0.22062848926305614,4328,0.03321030378833803,400,400,19,4709,0.03613385409872545,381,0.0063579000016034115,0.0052896999986842275,0.003097200002230238,0.41728389999843785,0.00025490000189165585,9.210000280290842e-05,0.4148137999982282,0.00014349999764817767,0.0013587000030383933,2.469999890308827e-05,0.0,0.36,5.2,13.785531200002879,True,True,0.0,uniform,True,,,,True,0.4314325000050303,0.011647600000287639,0.520594900001015,3.853821099997731,5.149999924469739e-05,0.0,4.374415999998746,400,4309,0,4709,False,False,boundary_local_minimum;high_seed_to_local_gain,10,78.00000217054775,207.99999668120842,0.0,0.0,0.0,0.0012032999984512571,5.218233000003238,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,0.0,0.0,5.2100094000015815,5.2100094000015815,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,5.263173999999708,0.007586200001242105,5.273111599999538,0.4390187000062724,5.217595600002824,5.22581920000448,0.007252799998241244
Group_D5_37095,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D5_37095.stl,117612,1782686142015689900,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,468,uniform,first 200 farthest-point uniform axes,False,37.999999919081475,28.99999966863366,0.0,10,False,False,boundary_local_minimum;high_seed_to_local_gain,323.00000101973984,209.99999901359323,0.0,,0.0,0.0,1292,0.5,6.271852332881552,0.45261927294020926,4348,0.03336377099623238,400,400,20,4728,0.03627964794622509,380,0.007009999997535488,0.004791999999724794,0.0039041000018187333,0.5588477999990573,0.0003606999998737592,9.32000002649147e-05,0.38300339999841526,0.00015040000289445743,0.0014306000011856668,7.310000000870787e-05,0.0,0.49,6.2,14.525709199951962,True,True,0.0,uniform,True,,,,True,0.4008175000017218,0.011801999997260282,0.46261149999918416,3.9280350000008184,9.109999882639386e-05,0.0,4.390646500000003,400,4328,0,4728,False,False,boundary_local_minimum;high_seed_to_local_gain,10,323.00000101973984,209.99999901359323,0.0,0.0,0.0,0.0011643999969237484,5.342494800002896,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,0.0,0.0,5.336946799998259,5.336946799998259,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,5.392923100000189,0.010194899998168694,5.407246500002657,0.4110123999998905,5.347141699996428,5.352689700001065,0.007971300001372583
Group_D6_37111,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D6_37111.stl,17963616,1782686142038233500,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,88106,uniform,first 200 farthest-point uniform axes,True,154.0000020087107,149.99999734394112,6638.081113169016,50,True,False,high_normalized_support;low_seed_to_local_gain,336.0000093500518,30.000000834826057,6759.001203804962,1.018216121281805,120.9200906359456,0.00025377935908363927,1292,0.7,4.697939761000815,0.694631437847646,20721,0.1589997007389446,400,400,107,21014,0.16124799533459688,293,0.007433400001900736,0.004806500000995584,0.40378119999877526,4.192982199998369,0.0005619000003207475,0.00017010000010486692,0.38533840000309283,0.00015080000230227597,0.0015256999977282248,8.770000204094686e-05,0.00768909999897005,3.42,465.4,118.35789750004187,True,True,0.0,uniform,True,True,True,True,True,0.8115448000062315,0.01223990000289632,2.850654300000315,9.769434400001046,0.00014659999942523427,30.977084500002093,43.59717320000345,400,4288,16326,21014,True,False,high_normalized_support;low_seed_to_local_gain,50,336.0000093500518,30.000000834826057,6759.001203804962,0.0,0.0,0.00503470000330708,48.61097719999816,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.018216121281805,120.9200906359456,0.00025377935908363927,48.58015360000354,48.58015360000354,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,48.670380899999145,0.008094199998595286,48.68416520000028,0.8196390000048268,48.58824780000214,48.619071399996756,0.008875999999872874
