id,mesh,stem,theta_0_vss,theta_0_yaw,theta_0_pitch,theta_0_cached,theta_0_dll_sec,theta_30_vss,theta_30_yaw,theta_30_pitch,theta_30_cached,theta_30_dll_sec,theta_45_vss,theta_45_yaw,theta_45_pitch,theta_45_cached,theta_45_dll_sec,theta_60_vss,theta_60_yaw,theta_60_pitch,theta_60_cached,theta_60_dll_sec,theta_90_vss,theta_90_yaw,theta_90_pitch,theta_90_cached,theta_90_dll_sec
A1,cube,Group_A1_cube,1749.8820281225787,269.0000063472421,0.0,True,41.62509109999519,1734.3620377138627,0.0,1.9999999845072665,False,37.64722320000874,0.0,45.00000125223908,0.0,False,36.97255109998514,0.0,30.000000834826057,0.0,True,49.640821799999685,0.0,0.9999999922536332,0.0,False,37.259874299983494
B2,hook,Group_B2_hook,1735.8810941049876,180.00000500895632,48.00000133572169,True,36.96596449997742,712.8801720201476,183.99999601334758,154.0000020087107,False,37.650920100015355,318.7201670871293,176.99999468018999,45.00000125223908,False,37.4459306000208,128.03998244695427,216.0000060107476,51.999999170302104,True,41.48358989995904,0.0,0.0,0.0,False,37.58672829999705
C1,\emph{Bunny 69k},Group_C1_Bunny_69k,49030.79261464521,91.99999800667379,255.00000368092688,True,46.893409200012684,23663.82031401327,273.00001101201167,281.9999873567974,False,46.9519804000156,13970.321860195192,273.00001101201167,281.9999873567974,False,46.830793700006325,3201.394288007878,265.00000168247254,48.9999990868195,True,47.458963299985044,-11049.000684880028,270.00000068324533,205.0000000128204,False,46.525737999996636
C3,\emph{Dragon 100k},Group_C3_dragon_100k_1.5x,214782.54144841974,0.9999999922536332,0.0,True,72.88435770000797,117195.12151292533,180.99999934495955,180.99999934495955,False,73.8623813999875,82553.65072203077,180.99999934495955,180.99999934495955,False,74.53923859997303,24446.98002712786,161.99999767787153,257.9999866889366,True,73.8111289999797,-18086.55951633926,98.9999993398314,279.00000434878774,False,74.10422079998534
D1,37009,Group_D1_37009,65813.50988592983,347.9999960236039,0.0,True,48.66234040004201,4120.560224391212,175.00000600818353,176.99999468018999,False,54.11350820001098,461.04011087378194,348.9999903596071,15.000000417413029,False,48.62455779997981,-1238.2400676238635,149.99999734394112,187.00000634211395,True,51.45528929994907,-10002.35987103675,154.0000020087107,12.000000333930423,False,46.93391269998392
D6,37111,Group_D6_37111,99196.68623238556,180.00000500895632,180.00000500895632,True,94.6030979999341,54214.46571665362,356.0000053531431,357.99999402514953,False,93.48435849999078,36036.20371542686,180.99999934495955,180.00000500895632,False,93.94136659998912,9703.401691657453,336.0000093500518,30.000000834826057,True,99.33802309993189,-10653.40022410243,12.000000333930423,190.99999734650518,False,92.90901080000913
E1,39507,Group_E1_39507,26341.30430615638,3.0000000834826057,0.9999999922536332,True,986.2400963000255,9969.18914731869,271.9999893552518,159.0000010094835,False,980.2283374000108,2261.5997259281885,271.9999893552518,159.0000010094835,False,983.3803438000032,-10252.435345295047,154.99999634471394,6.000000166965211,True,973.2865405000048,-19031.160133929294,154.99999634471394,6.000000166965211,False,970.2691672999645
E7,61384,Group_E7_61384,72428.30134620352,173.00000367579872,176.99999468018999,False,520.4978966999915,19330.572490849772,181.99999368096277,173.99999801180195,False,531.2354814000428,12528.166298038703,185.00000400972914,183.99999601334758,False,521.4387264999677,-3847.3327790410067,14.000000104994276,36.00000100179127,True,521.5448447999952,-18558.961300810508,271.9999893552518,281.9999873567974,False,520.3903925000341
