mesh,group,stage,triggered,trigger_reasons,face_count,candidate_count,candidate_center_count,window_degrees,full_grid_cells,local_cell_count,local_budget_fraction,bbox_volume,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,normalized_local_vss,seed_to_local_gain
Group_C5_lucy_50k,C,adaptive_final,False,low_seed_to_local_gain,49999,1292,10,10.0,14641,301,0.02055870500648863,1133888.2427607272,176.99999468018999,353.99998936037997,10036.132552407005,1,356.9999996891463,176.99999468018999,12392.68050706091,1.2348063800820093,356.9999996891463,176.99999468018999,12392.68050706091,1.2348063800820093,0.010929366792698996,1.0
Group_D3_37011,D,base_top_k,True,boundary_local_minimum;large_boundary_seed_to_local_gain,17288,1292,10,10.0,14641,325,0.022197937299364798,115306.160382225,42.00000116875648,329.9999886925191,103.72001739326588,2,3.0000000834826057,360.00001001791264,8791.492990225799,84.76177705304353,345.0000130155942,152.99999401232913,1290.1602697766516,12.438874406324738,0.01118899688880401,6.814264240013959
Group_D3_37011,D,happy_method,True,boundary_local_minimum;large_boundary_seed_to_local_gain,17288,1292,100,10.0,14641,2027,0.13844682740249983,115306.160382225,42.00000116875648,329.9999886925191,103.72001739326588,78,149.99999734394112,351.0000063523703,446.1200153532107,4.301194953156414,144.00000400716507,212.99999568198123,167.48001568080966,1.614731851092839,0.0014524810740868925,2.6637208835915365
Group_D3_37011,D,adaptive_final,True,boundary_local_minimum;large_boundary_seed_to_local_gain,17288,1292,100,10.0,14641,2027,0.13844682740249983,115306.160382225,42.00000116875648,329.9999886925191,103.72001739326588,78,149.99999734394112,351.0000063523703,446.1200153532107,4.301194953156414,144.00000400716507,212.99999568198123,167.48001568080966,1.614731851092839,0.0014524810740868925,2.6637208835915365
Group_D6_37111,D,base_top_k,True,high_normalized_support;low_seed_to_local_gain,88106,1292,10,10.0,14641,399,0.02725223686906632,476477.24808105215,336.0000093500518,30.000000834826057,9703.401691657453,8,251.99999335216052,288.00000801433015,29973.23895288893,3.088941373895566,68.99999850500534,240.00000667860846,25746.270644763285,2.653324211745121,0.054034627568163886,1.1641778868267043
Group_D6_37111,D,happy_method,True,high_normalized_support;low_seed_to_local_gain,88106,1292,30,10.0,14641,1023,0.06987227648384674,476477.24808105215,336.0000093500518,30.000000834826057,9703.401691657453,22,159.0000010094835,149.99999734394112,12502.402313484634,1.2884556066800403,156.0000043410955,149.99999734394112,9808.601426684167,1.01084153149273,0.02058566587636028,1.2746365939054287
Group_D6_37111,D,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,88106,1292,30,10.0,14641,1023,0.06987227648384674,476477.24808105215,336.0000093500518,30.000000834826057,9703.401691657453,22,159.0000010094835,149.99999734394112,12502.402313484634,1.2884556066800403,156.0000043410955,149.99999734394112,9808.601426684167,1.01084153149273,0.02058566587636028,1.2746365939054287
Group_D7_37137,D,base_top_k,False,boundary_local_minimum,64078,1292,10,10.0,14641,421,0.028754866470869476,499801.3157001435,336.0000093500518,30.000000834826057,6586.240835426268,2,360.00001001791264,318.000002018967,14805.32185105253,2.2479168650221877,161.99999767787153,209.99999901359323,7546.001229404418,1.1457220314228054,0.0150980019306945,1.9620089370461269
Group_D7_37137,D,adaptive_final,False,boundary_local_minimum,64078,1292,10,10.0,14641,421,0.028754866470869476,499801.3157001435,336.0000093500518,30.000000834826057,6586.240835426268,2,360.00001001791264,318.000002018967,14805.32185105253,2.2479168650221877,161.99999767787153,209.99999901359323,7546.001229404418,1.1457220314228054,0.0150980019306945,1.9620089370461269
Group_D8_37402,D,base_top_k,False,low_seed_to_local_gain,8322,1292,10,10.0,14641,440,0.03005259203606311,380746.24049634766,221.99999934752364,321.0000123477334,6918.826379066656,8,60.000001669652114,242.99998968661814,9820.985399987087,1.4194582812051904,68.99999850500534,234.0000133418324,7950.60248414347,1.1491258847307568,0.020881630961815726,1.235250463040238
Group_D8_37402,D,adaptive_final,False,low_seed_to_local_gain,8322,1292,10,10.0,14641,440,0.03005259203606311,380746.24049634766,221.99999934752364,321.0000123477334,6918.826379066656,8,60.000001669652114,242.99998968661814,9820.985399987087,1.4194582812051904,68.99999850500534,234.0000133418324,7950.60248414347,1.1491258847307568,0.020881630961815726,1.235250463040238
Group_D9_37415,D,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,13340,1292,10,10.0,14641,452,0.030872208182501196,377245.6603248282,216.0000060107476,3.0000000834826057,11401.427678825441,6,284.99999768556376,207.0000023452052,21036.159893697943,1.845046119335211,290.9999910223398,216.0000060107476,16916.720335148584,1.4837370206334828,0.04484271686672925,1.2435128959358763
Group_D9_37415,D,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,13340,1292,30,10.0,14641,1362,0.09302643262072263,377245.6603248282,216.0000060107476,3.0000000834826057,11401.427678825441,17,312.000008682191,228.000006344678,16371.741767757196,1.4359378692689992,314.99999169020066,219.00000267913563,15453.352415857236,1.3553874875299141,0.04096363203370211,1.0594297811365234
Group_D9_37415,D,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,13340,1292,30,10.0,14641,1362,0.09302643262072263,377245.6603248282,216.0000060107476,3.0000000834826057,11401.427678825441,17,312.000008682191,228.000006344678,16371.741767757196,1.4359378692689992,314.99999169020066,219.00000267913563,15453.352415857236,1.3553874875299141,0.04096363203370211,1.0594297811365234
Group_E2_45809,E,base_top_k,False,boundary_local_minimum;low_seed_to_local_gain,517589,1292,10,10.0,14641,240,0.016392322928761697,238307.60169653382,338.9999923580615,266.999990354479,5296.947542300894,2,3.0000000834826057,180.00000500895632,6135.888336118588,1.158381933579292,176.99999468018999,3.0000000834826057,5793.053256578682,1.0936587931664297,0.024309141694756696,1.059180377661914
Group_E2_45809,E,adaptive_final,False,boundary_local_minimum;low_seed_to_local_gain,517589,1292,10,10.0,14641,240,0.016392322928761697,238307.60169653382,338.9999923580615,266.999990354479,5296.947542300894,2,3.0000000834826057,180.00000500895632,6135.888336118588,1.158381933579292,176.99999468018999,3.0000000834826057,5793.053256578682,1.0936587931664297,0.024309141694756696,1.059180377661914
Group_E3_45811,E,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,1037876,1292,10,10.0,14641,369,0.02520319650297111,237927.18433339742,264.0000073464693,314.99999169020066,7292.647992283844,9,84.00000233751295,231.00000301306605,7661.521927384306,1.0505816180200604,92.99999917286618,224.99999601591168,7303.401458361917,1.0014745626128467,0.030695952120073703,1.0490347505972528
Group_E3_45811,E,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,1037876,1292,30,10.0,14641,847,0.05785123966942149,237927.18433339742,264.0000073464693,314.99999169020066,7292.647992283844,9,84.00000233751295,231.00000301306605,7661.521927384306,1.0505816180200604,92.99999917286618,224.99999601591168,7303.401458361917,1.0014745626128467,0.030695952120073703,1.0490347505972528
Group_E3_45811,E,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,1037876,1292,30,10.0,14641,847,0.05785123966942149,237927.18433339742,264.0000073464693,314.99999169020066,7292.647992283844,9,84.00000233751295,231.00000301306605,7661.521927384306,1.0505816180200604,92.99999917286618,224.99999601591168,7303.401458361917,1.0014745626128467,0.030695952120073703,1.0490347505972528
Group_E4_46012,E,base_top_k,False,boundary_local_minimum;low_seed_to_local_gain,638754,1292,10,10.0,14641,209,0.014274981217129978,1799989.672199241,314.99999169020066,318.000002018967,20004.763090906064,4,353.99998936037997,356.9999996891463,24016.398043671914,1.2005339895571916,6.000000166965211,18.000000500895634,21905.504967555527,1.0950144657055958,0.012169794808206437,1.0963635889354229
Group_E4_46012,E,adaptive_final,False,boundary_local_minimum;low_seed_to_local_gain,638754,1292,10,10.0,14641,209,0.014274981217129978,1799989.672199241,314.99999169020066,318.000002018967,20004.763090906064,4,353.99998936037997,356.9999996891463,24016.398043671914,1.2005339895571916,6.000000166965211,18.000000500895634,21905.504967555527,1.0950144657055958,0.012169794808206437,1.0963635889354229
Group_E5_55280,E,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,900490,1292,10,10.0,14641,469,0.03203333105662182,3269532.0348861273,342.0000026868279,290.9999910223398,80136.25972527117,4,240.00000667860846,74.99999867197056,115974.6390728911,1.44721801928969,231.00000301306605,74.99999867197056,101310.69845404506,1.264230434529458,0.030986299376501922,1.1447422714739022
Group_E5_55280,E,happy_method,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,900490,1292,30,10.0,14641,1325,0.09049928283587187,3269532.0348861273,342.0000026868279,290.9999910223398,80136.25972527117,26,48.00000133572169,255.00000368092688,112763.77528166967,1.4071504668205688,353.99998936037997,279.00000434878774,96712.01784748676,1.2068446690554535,0.029579773746078338,1.1659747960123867
Group_E5_55280,E,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain,900490,1292,30,10.0,14641,1325,0.09049928283587187,3269532.0348861273,342.0000026868279,290.9999910223398,80136.25972527117,26,48.00000133572169,255.00000368092688,112763.77528166967,1.4071504668205688,353.99998936037997,279.00000434878774,96712.01784748676,1.2068446690554535,0.029579773746078338,1.1659747960123867
