mesh,top_k,window_degrees,min_angle_degrees,face_count,candidate_pool_size,full_grid_cells,local_cell_count,local_budget_fraction,candidate_budget_fraction,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,pool_oracle_vss,pool_oracle_ratio,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,elapsed_sec
Group_C1_Bunny_69k.ply,25,10.0,3.0,69662,1292,130321,5779,0.04434434972107335,0.01934984520123839,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,26,10.0,3.0,69662,1292,130321,5980,0.0458866951604116,0.020123839009287926,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,27,10.0,3.0,69662,1292,130321,6421,0.04927064709448209,0.02089783281733746,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,28,10.0,3.0,69662,1292,130321,6796,0.05214815724250121,0.021671826625386997,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,29,10.0,3.0,69662,1292,130321,7029,0.05393605021447042,0.02244582043343653,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,30,10.0,3.0,69662,1292,130321,7069,0.05424298463025913,0.02321981424148607,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,31,10.0,3.0,69662,1292,130321,7245,0.055593496059729436,0.023993808049535603,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,32,10.0,3.0,69662,1292,130321,7417,0.05691331404762087,0.02476780185758514,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,33,10.0,3.0,69662,1292,130321,7603,0.05834055908103836,0.025541795665634675,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,34,10.0,3.0,69662,1292,130321,8044,0.06172451101510885,0.02631578947368421,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,35,10.0,3.0,69662,1292,130321,8130,0.062384420009054566,0.027089783281733747,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,36,10.0,3.0,69662,1292,130321,8259,0.06337428349997315,0.02786377708978328,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,37,10.0,3.0,69662,1292,130321,8310,0.06376562488010375,0.02863777089783282,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,38,10.0,3.0,69662,1292,130321,8652,0.06638991413509718,0.029411764705882353,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,39,10.0,3.0,69662,1292,130321,8652,0.06638991413509718,0.03018575851393189,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,40,10.0,3.0,69662,1292,130321,8717,0.06688868256075384,0.030959752321981424,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,41,10.0,3.0,69662,1292,130321,8790,0.06744883786956822,0.03173374613003096,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,42,10.0,3.0,69662,1292,130321,9147,0.07018822753048243,0.032507739938080496,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,43,10.0,3.0,69662,1292,130321,9528,0.07311177784086985,0.033281733746130034,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,44,10.0,3.0,69662,1292,130321,9618,0.07380238027639444,0.034055727554179564,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,45,10.0,3.0,69662,1292,130321,9718,0.0745697163158662,0.0348297213622291,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,46,10.0,3.0,69662,1292,130321,10138,0.07779252768164763,0.03560371517027864,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,47,10.0,3.0,69662,1292,130321,10558,0.08101533904742904,0.03637770897832817,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,48,10.0,3.0,69662,1292,130321,10999,0.08439929098149952,0.03715170278637771,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,49,10.0,3.0,69662,1292,130321,11237,0.08622555075544233,0.037925696594427245,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C1_Bunny_69k.ply,50,10.0,3.0,69662,1292,130321,11264,0.0864327314860997,0.03869969040247678,299.000000351879,36.99999875288908,4440.337173209703,4527.99146825617,1.0197404592550583,5,56.000000419977106,127.99999900846505,4709.390569324336,1.0605930103096535,230.00000867706282,54.0000015026869,4505.873711641169,1.0147593608041465,1.6220939999911934
Group_C2_manikin.ply,1,10.0,3.0,13672,1292,130321,420,0.0032228113657814168,0.0007739938080495357,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
Group_C2_manikin.ply,2,10.0,3.0,13672,1292,130321,861,0.0066067632998519045,0.0015479876160990713,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
