source,outer_key,name,group,oracle,untuned_J,raw_R+B,raw_R+P+B,selected_model,selected_alpha,selected,B_nested,B_alpha,B_inner_score,R+B_nested,R+B_alpha,R+B_inner_score,R+P+B_nested,R+P+B_alpha,R+P+B_inner_score,full7_nested,full7_alpha,full7_inner_score
stanford_1deg,(1)Bunny_69k,(1)Bunny_69k,C1,1.0197404592550583,1.3813697599177108,1.4325273050726441,1.3813697599177108,B,0.01,1.4325273050726441,1.4325273050726441,0.01,1.7490377585739012,1.3813697599177108,100.0,1.8055920850992049,1.3813697599177108,100.0,1.8055920850992049,1.20679767954031,0.1,1.8039392533674097
stanford_1deg,(2)manikin,(2)manikin,C2,1.1710214857292547,5.01784703451211,3.0554777636524793,5.01784703451211,full7,10.0,3.0156417548720205,2.6490665888136635,0.01,1.3435246639935616,3.0156417548720205,0.01,1.2608347534477686,2.9422346378210626,0.1,1.2535454691368912,3.0156417548720205,10.0,1.2348481471875046
stanford_1deg,(3)dragon_100k_1.5x,(3)dragon_100k_1.5x,C3,1.0341979637412693,1.3972256619747694,1.2003983009117962,1.3972256619747694,R+B,0.01,1.3015295495307542,1.3973104873942415,0.01,1.7607766978000357,1.3015295495307542,0.01,1.622885667685562,1.2003983009117962,100.0,1.622885667685562,1.4056072546624538,0.01,1.6517143849876461
stanford_1deg,(5)lucy_50k,(5)lucy_50k,C5,1.0105555999228721,1.2007361995137988,1.2007361995137988,1.2007361995137988,B,0.01,1.2007361995137988,1.2007361995137988,0.01,1.8263014604268497,1.2007361995137988,10.0,1.8658032719005095,1.2007361995137988,100.0,1.8658032719005095,1.2007361995137988,0.01,1.8654511228464044
