source,outer_key,name,group,oracle,untuned_J,raw_R+B,raw_R+P+B,selected_model,selected_alpha,selected,B_nested,B_alpha,B_inner_score,R+B_nested,R+B_alpha,R+B_inner_score,R+P+B_nested,R+P+B_alpha,R+P+B_inner_score,full7_nested,full7_alpha,full7_inner_score
g5_3deg_30deg,Group_E10_65942,Group_E10_65942_3deg_30deg,Group_E10_65942,1.4649504900834533,2.441046178812309,2.441046178812309,2.441046178812309,B,0.01,2.441046178812309,2.441046178812309,0.01,3.9772778156673327,2.531369675458743,0.01,4.157247835748882,2.4329124314918396,100.0,4.196443734679479,2.9691127906286754,0.01,4.537411838557128
g5_3deg_45deg,Group_E10_65942,Group_E10_65942_3deg_45deg,Group_E10_65942,3.0424286953651345,7.815060054516202,7.815060054516202,7.815060054516202,B,0.01,7.815060054516202,7.815060054516202,0.01,3.9772778156673327,7.867696586466993,0.01,4.157247835748882,7.6076497306211,100.0,4.196443734679479,8.187841820232443,0.01,4.537411838557128
g5_3deg_0deg,Group_E1_39507,Group_E1_39507_3deg_0deg,Group_E1_39507,1.0,1.1586110074293867,1.1586110074293867,1.1586110074293867,B,0.01,1.1586110074293867,1.1586110074293867,0.01,4.0497900514399285,1.1453667562387149,100.0,4.230534176124712,1.035231522908533,0.01,4.319815365163485,1.035231522908533,100.0,4.659042429843836
g5_3deg_30deg,Group_E1_39507,Group_E1_39507_3deg_30deg,Group_E1_39507,1.0,1.241561619119769,1.241561619119769,1.241561619119769,B,0.01,1.241561619119769,1.241561619119769,0.01,4.0497900514399285,1.2691934556085571,100.0,4.230534176124712,1.0583353817165382,0.01,4.319815365163485,1.0583353817165382,100.0,4.659042429843836
g5_3deg_45deg,Group_E1_39507,Group_E1_39507_3deg_45deg,Group_E1_39507,1.083898525678536,1.8389169003568873,1.8389169003568873,1.8389169003568873,B,0.01,1.8389169003568873,1.8389169003568873,0.01,4.0497900514399285,1.8987464523506756,100.0,4.230534176124712,1.4723621151830857,0.01,4.319815365163485,1.4723621151830857,100.0,4.659042429843836
g5_3deg_0deg,Group_E2_45809,Group_E2_45809_3deg_0deg,Group_E2_45809,1.003847299837391,1.0468894235222477,1.0468894235222477,1.0468894235222477,B,0.01,1.0468894235222477,1.0468894235222477,0.01,4.089446777667449,1.045790220154128,0.01,4.317837784473913,1.045790220154128,100.0,4.3020860012065905,1.0588903223261552,100.0,4.674824768856064
g5_3deg_30deg,Group_E2_45809,Group_E2_45809_3deg_30deg,Group_E2_45809,1.0177750504361158,1.0790967352096437,1.0790967352096437,1.0790967352096437,B,0.01,1.0790967352096437,1.0790967352096437,0.01,4.089446777667449,1.0675833269589319,0.01,4.317837784473913,1.0675833269589319,100.0,4.3020860012065905,1.103542813969896,100.0,4.674824768856064
g5_3deg_45deg,Group_E2_45809,Group_E2_45809_3deg_45deg,Group_E2_45809,1.012412623780782,1.0689734379906186,1.0689734379906186,1.0689734379906186,B,0.01,1.0689734379906186,1.0689734379906186,0.01,4.089446777667449,1.0427248224477894,0.01,4.317837784473913,1.0427248224477894,100.0,4.3020860012065905,1.0582999844356757,100.0,4.674824768856064
g5_3deg_60deg,Group_E2_45809,Group_E2_45809_3deg_60deg,Group_E2_45809,1.066308181729581,1.1679040850989748,1.1679040850989748,1.1679040850989748,B,0.01,1.1679040850989748,1.1679040850989748,0.01,4.089446777667449,1.13211027364189,0.01,4.317837784473913,1.1315519194958221,100.0,4.3020860012065905,1.158381933579292,100.0,4.674824768856064
g5_3deg_0deg,Group_E3_45811,Group_E3_45811_3deg_0deg,Group_E3_45811,1.0081760436604241,1.7540731233931948,1.7540731233931948,1.7540731233931948,B,0.01,1.7540731233931948,1.7540731233931948,0.01,4.041329363722152,1.6944797610438564,100.0,4.227425384202152,1.7042501785401694,0.01,4.263759945459496,1.6944797610438564,100.0,4.744380267393209
g5_3deg_30deg,Group_E3_45811,Group_E3_45811_3deg_30deg,Group_E3_45811,1.0151615412548955,2.2381051834122547,2.2381051834122547,2.2381051834122547,B,0.01,2.2381051834122547,2.2381051834122547,0.01,4.041329363722152,2.103583388476902,100.0,4.227425384202152,2.1259846289264197,0.01,4.263759945459496,2.103583388476902,100.0,4.744380267393209
g5_3deg_45deg,Group_E3_45811,Group_E3_45811_3deg_45deg,Group_E3_45811,1.0497514204275546,2.6220088825651406,2.6220088825651406,2.6220088825651406,B,0.01,2.6220088825651406,2.6220088825651406,0.01,4.041329363722152,2.470872589382943,100.0,4.227425384202152,2.5644757982511317,0.01,4.263759945459496,2.470872589382943,100.0,4.744380267393209
g5_3deg_60deg,Group_E3_45811,Group_E3_45811_3deg_60deg,Group_E3_45811,1.0378459362391832,2.512300473035363,2.512300473035363,2.512300473035363,B,0.01,2.512300473035363,2.512300473035363,0.01,4.041329363722152,2.6434421141296602,100.0,4.227425384202152,2.6277413659056537,0.01,4.263759945459496,2.6434421141296602,100.0,4.744380267393209
g5_3deg_0deg,Group_E4_46012,Group_E4_46012_3deg_0deg,Group_E4_46012,1.0023056296182073,1.0326382077814495,1.0326382077814495,1.0326382077814495,B,0.01,1.0326382077814495,1.0326382077814495,0.01,4.088595637136344,1.0277270620446792,0.01,4.280591382640147,1.0277270620446792,100.0,4.29953552927786,1.0262187763913568,100.0,4.6695452801179815
g5_3deg_30deg,Group_E4_46012,Group_E4_46012_3deg_30deg,Group_E4_46012,1.0039719505252809,1.0565794694260362,1.0565794694260362,1.0565794694260362,B,0.01,1.0565794694260362,1.0565794694260362,0.01,4.088595637136344,1.054731158486705,0.01,4.280591382640147,1.054731158486705,100.0,4.29953552927786,1.0600538763458873,100.0,4.6695452801179815
g5_3deg_45deg,Group_E4_46012,Group_E4_46012_3deg_45deg,Group_E4_46012,1.0130906442705911,1.1687439981029788,1.1687439981029788,1.1687439981029788,B,0.01,1.1687439981029788,1.1687439981029788,0.01,4.088595637136344,1.1634732447004446,0.01,4.280591382640147,1.1807115365902614,100.0,4.29953552927786,1.1898718851443362,100.0,4.6695452801179815
g5_3deg_60deg,Group_E4_46012,Group_E4_46012_3deg_60deg,Group_E4_46012,1.0880787279516555,1.1891649190904467,1.1891649190904467,1.1891649190904467,B,0.01,1.1891649190904467,1.1891649190904467,0.01,4.088595637136344,1.1992024137974848,0.01,4.280591382640147,1.1843341525296935,100.0,4.29953552927786,1.175308218075055,100.0,4.6695452801179815
g5_3deg_0deg,Group_E5_55280,Group_E5_55280_3deg_0deg,Group_E5_55280,1.0164498928383499,1.3281806400229152,1.3069599340231015,1.3281806400229152,B,0.01,1.3069599340231015,1.3069599340231015,0.01,4.074021425673078,1.3982670584547825,0.01,4.257688145058374,1.3982670584547825,100.0,4.337568866073795,1.3955826345093856,100.0,4.875973045888162
g5_3deg_30deg,Group_E5_55280,Group_E5_55280_3deg_30deg,Group_E5_55280,1.0487107152749198,1.4125532177200173,1.455726029616942,1.4125532177200173,B,0.01,1.455726029616942,1.455726029616942,0.01,4.074021425673078,1.5314664778725933,0.01,4.257688145058374,1.496028287494087,100.0,4.337568866073795,1.5044880126265734,100.0,4.875973045888162
g5_3deg_45deg,Group_E5_55280,Group_E5_55280_3deg_45deg,Group_E5_55280,1.0999646585358018,1.3818851248755015,1.4789587329037412,1.3818851248755015,B,0.01,1.4789587329037412,1.4789587329037412,0.01,4.074021425673078,1.4856610390390474,0.01,4.257688145058374,1.4098440819810218,100.0,4.337568866073795,1.4856610390390474,100.0,4.875973045888162
g5_3deg_60deg,Group_E5_55280,Group_E5_55280_3deg_60deg,Group_E5_55280,1.0,1.3303617092257845,1.6483288327204002,1.3303617092257845,B,0.01,1.6483288327204002,1.6483288327204002,0.01,4.074021425673078,1.5009699529009284,0.01,4.257688145058374,1.3799268729080412,100.0,4.337568866073795,1.4751137545655257,100.0,4.875973045888162
g5_3deg_0deg,Group_E6_59197,Group_E6_59197_3deg_0deg,Group_E6_59197,1.0759889874003898,1.2279670375721148,1.2279670375721148,1.2279670375721148,B,0.01,1.2279670375721148,1.2279670375721148,0.01,3.9999032120914397,1.2279670375721148,0.01,4.178426704426219,1.3909124647866942,100.0,4.252083054679971,1.265961455901364,0.01,4.608189486006104
g5_3deg_0deg,Group_E7_61384,Group_E7_61384_3deg_0deg,Group_E7_61384,1.0,1.175323271051939,1.175323271051939,1.175323271051939,B,0.01,1.175323271051939,1.175323271051939,0.01,4.038896606762555,1.4151499285529356,0.01,4.217892996268094,1.3072784628982037,0.01,4.294185362061829,1.296151941464347,0.01,4.807366139766467
g5_3deg_30deg,Group_E7_61384,Group_E7_61384_3deg_30deg,Group_E7_61384,1.0,2.1729331137034134,2.1729331137034134,2.1729331137034134,B,0.01,2.1729331137034134,2.1729331137034134,0.01,4.038896606762555,2.2411582753240826,0.01,4.217892996268094,2.2411582753240826,0.01,4.294185362061829,2.2411582753240826,0.01,4.807366139766467
g5_3deg_45deg,Group_E7_61384,Group_E7_61384_3deg_45deg,Group_E7_61384,1.0,1.9801776098880937,1.9801776098880937,1.9801776098880937,B,0.01,1.9801776098880937,1.9801776098880937,0.01,4.038896606762555,1.9211164459828272,0.01,4.217892996268094,1.9211164459828272,0.01,4.294185362061829,1.9211164459828272,0.01,4.807366139766467
g5_3deg_0deg,Group_E8_64445,Group_E8_64445_3deg_0deg,Group_E8_64445,1.0595257696037637,2.210197478856505,2.5946249800921026,2.210197478856505,B,0.01,2.536714198872596,2.536714198872596,0.01,3.9156910165283167,2.8960786117036745,0.01,4.092103652506441,2.210197478856505,100.0,4.152540569807079,2.3501714135316867,100.0,4.520210700230761
g5_3deg_30deg,Group_E8_64445,Group_E8_64445_3deg_30deg,Group_E8_64445,4.3135919104845195,9.77986150733844,9.77986150733844,9.77986150733844,B,0.01,11.196587802666413,11.196587802666413,0.01,3.9156910165283167,11.228943374192124,0.01,4.092103652506441,9.537770180095604,100.0,4.152540569807079,9.537770180095604,100.0,4.520210700230761
g5_3deg_0deg,Group_E9_64446,Group_E9_64446_3deg_0deg,Group_E9_64446,1.0595257696037637,2.210197478856505,2.5946249800921026,2.210197478856505,B,0.01,2.536714198872596,2.536714198872596,0.01,3.9156910165283167,2.8960786117036745,0.01,4.092103652506441,2.210197478856505,100.0,4.152540569807079,2.3501714135316867,100.0,4.520210700230761
g5_3deg_30deg,Group_E9_64446,Group_E9_64446_3deg_30deg,Group_E9_64446,4.3135919104845195,9.77986150733844,9.77986150733844,9.77986150733844,B,0.01,11.196587802666413,11.196587802666413,0.01,3.9156910165283167,11.228943374192124,0.01,4.092103652506441,9.537770180095604,100.0,4.152540569807079,9.537770180095604,100.0,4.520210700230761
