tuned_score,rayleigh,pair,bed,hit,dir_x,dir_y,dir_z,sigma1,sigma2,sigma3
0.05482192099147947,0.0,0.0,230.07642602109888,0,0.062469474967654204,0.0,0.998046875,0.0,0.0,0.0
0.164462896979086,0.0,0.0,251.16129844316725,0,-0.07970550925776411,0.07301677559691234,0.994140625,0.0,0.0,0.0
0.26745879163439196,0.0,0.0,265.394215600224,0,0.012188250577684002,-0.13887882889848602,0.990234375,0.0,0.0,0.0
0.38208357862122383,0.0,0.0,276.83601691251374,0,0.10026664425820996,0.1307800821347882,0.986328125,0.0,0.0,0.0
0.4900632842757552,0.0,0.0,286.4207100461744,0,-0.18382060889430765,-0.03251527744323202,0.982421875,0.0,0.0,0.0
0.5764464756003098,0.0,0.0,294.9323054574385,0,0.1739592855920794,-0.11065865798550392,0.978515625,0.0,0.0,0.0
0.694393803253292,0.0,0.0,302.68511637461944,0,-0.058128508926850474,0.21623515581896122,0.974609375,0.0,0.0,0.0
0.784099535243997,0.0,0.0,309.5457197121874,0,-0.11074766515651636,-0.2132378901077726,0.970703125,0.0,0.0,0.0
0.8804503485670022,0.0,0.0,315.9877521537819,0,0.24003988154455913,0.08766217974878567,0.966796875,0.0,0.0,0.0
0.94191448489543,0.0,0.0,322.09187349218575,0,-0.24947338970723795,0.10297898870687149,0.962890625,0.0,0.0,0.0
1.0116849728892332,0.0,0.0,327.54088760938987,0,0.1201429348645927,-0.2567384733692666,0.958984375,0.0,0.0,0.0
1.0698265685515105,0.0,0.0,332.8165462799561,0,0.08869401168343155,0.2827704854435549,0.955078125,0.0,0.0,0.0
1.1379357862122386,0.0,0.0,337.92393486228605,0,-0.2670575897181702,-0.1547653319800848,0.951171875,0.0,0.0,0.0
1.1827872192099147,0.0,0.0,342.4604907353928,0,0.31297519267728063,-0.06880671814567538,0.947265625,0.0,0.0,0.0
1.2309611928737414,0.0,0.0,346.95784945624916,0,-0.19081221333524254,0.27141073825793127,0.943359375,0.0,0.0,0.0
1.282457707203718,0.0,0.0,351.3745739464472,0,-0.044037713825955525,-0.33983599822372795,0.939453125,0.0,0.0,0.0
1.3190027885360185,0.0,0.0,355.2520572617337,0,0.27007597867755756,0.2276203207516716,0.935546875,0.0,0.0,0.0
1.3389351665375675,0.0,0.0,359.1804606752445,0,-0.3630706849491668,0.015014112699465605,0.931640625,0.0,0.0,0.0
1.3788027885360186,0.0,0.0,363.07919431729056,0,0.2645642804806867,-0.2632767952879553,0.927734375,0.0,0.0,0.0
1.4020577072037181,0.0,0.0,366.4474376838095,0,-0.017682432750435708,0.3823989108653562,0.923828125,0.0,0.0,0.0
1.4170062742060419,0.0,0.0,369.93540572192774,0,-0.25122314556151143,-0.30104929003514364,0.919921875,0.0,0.0,0.0
1.438599922540666,0.0,0.0,373.4249318070439,0,0.39756014768899,0.05349115558078569,0.916015625,0.0,0.0,0.0
1.45687103020914,0.0,0.0,376.3814350467096,0,-0.33650835782783767,0.23413375055536376,0.912109375,0.0,0.0,0.0
1.4684970565453137,0.0,0.0,379.51482386645614,0,0.09185946479796593,-0.4083245308174193,0.908203125,0.0,0.0,0.0
1.4867681642137878,0.0,0.0,382.66893651841855,0,0.2122485838183753,0.37040207954644166,0.904296875,0.0,0.0,0.0
1.4983941905499614,0.0,0.0,385.2814951277992,0,-0.41449989020750244,-0.13223677034046838,0.900390625,0.0,0.0,0.0
1.51168148721921,0.0,0.0,388.12118281751515,0,0.40221987383334906,-0.18583578362184208,0.896484375,0.0,0.0,0.0
1.5249687838884585,0.0,0.0,390.9926935285747,0,-0.17407215105825596,0.41593650596868276,0.892578125,0.0,0.0,0.0
1.5332722695584817,0.0,0.0,393.3107848461874,0,-0.15519515082517604,-0.4314820549505335,0.888671875,0.0,0.0,0.0
1.5432370255615804,0.0,0.0,395.9019134168418,0,0.4125303683253367,0.21681439995471113,0.884765625,0.0,0.0,0.0
1.5565243222308287,0.0,0.0,398.53016999142994,0,-0.4577423583723017,0.12065941665022524,0.880859375,0.0,0.0,0.0
1.564827807900852,0.0,0.0,400.5912783162588,0,0.2599135946211916,-0.4042253577941706,0.876953125,0.0,0.0,0.0
1.5747925639039502,0.0,0.0,402.96849267880964,0,0.08259396884792153,0.48059066820183155,0.873046875,0.0,0.0,0.0
