tuned_score,rayleigh,pair,bed,hit,dir_x,dir_y,dir_z,sigma1,sigma2,sigma3
0.7266703330751363,7.6316635460212385,15.301903317512735,140.15533925387996,166,0.062469474967654204,0.0,0.998046875,8.820427673080143,3.032107480068471,0.7375195399006164
0.9231038729666928,6.092365207559329,13.70653935843554,145.1538005694175,157,-0.07970550925776411,0.07301677559691234,0.994140625,7.8509086030684605,2.779929004081796,0.4932249392585352
0.9075713400464762,7.187090566194017,14.716911202340091,144.88708552400726,162,0.012188250577684002,-0.13887882889848602,0.990234375,8.54589406986001,2.8109224610527175,0.6312116855455453
0.8812498838109999,7.502585840533107,14.803613803949354,145.74013698508378,161,0.10026664425820996,0.1307800821347882,0.986328125,8.563910166242769,2.8361248373191557,0.7191724859206505
0.889343532145624,4.75208171428871,12.014691670143542,150.3031606449582,147,-0.18382060889430765,-0.03251527744323202,0.982421875,6.785978073039361,2.513457068508279,0.26078408277321685
0.93597645236251,7.54909648784832,14.644670845329644,147.83679909211634,160,0.1739592855920794,-0.11065865798550392,0.978515625,8.453743718351685,2.810364528712286,0.7626796681681869
1.0857484895429905,6.43017678718897,14.298894052158012,144.61900775033894,165,-0.058128508926850474,0.21623515581896122,0.974609375,8.195654488876087,2.806227391973137,0.44107516996642243
0.9813411309062744,5.796319964501846,13.74167208115064,145.02512672310195,158,-0.11074766515651636,-0.2132378901077726,0.970703125,7.875035901765068,2.5721228216419534,0.43255559304763386
0.9247240898528273,8.294074526434732,15.17687699444276,147.42492751885408,163,0.24003988154455913,0.08766217974878567,0.966796875,8.910462124628475,2.833653498500941,0.8090849656283778
0.7974129357087529,3.9840111568733434,11.374183306699802,148.7833484041165,145,-0.24947338970723795,0.10297898870687149,0.962890625,6.0440564825628,2.6055204816377926,0.06271756090862499
0.926717273431449,7.779096659797274,14.990392237339584,146.3619946125625,163,0.1201429348645927,-0.2567384733692666,0.958984375,8.697299562465915,2.9346561660098134,0.6213639743529057
1.0583844306738965,7.568405632960099,15.103831818184561,145.60511144488402,168,0.08869401168343155,0.2827704854435549,0.955078125,8.67254832114541,2.817782964979315,0.6559717180259326
0.959405731990705,3.802098841771504,11.225477201936766,147.48692385564442,147,-0.2670575897181702,-0.1547653319800848,0.951171875,5.9367538104946975,2.4809482958593794,0.049871535848888315
0.859583578621224,7.677757731211484,14.187101797861278,156.05331108851377,153,0.31297519267728063,-0.06880671814567538,0.947265625,8.126719639392915,2.777589694523201,0.7775013444171547
1.0053210689388075,4.988390625095707,13.164429621688853,144.11196235393683,156,-0.19081221333524254,0.27141073825793127,0.943359375,7.2603244382689995,2.496585611317018,0.209699030812717
1.033520604182804,6.750942509999212,14.684580719420776,146.48335097665404,163,-0.044037713825955525,-0.33983599822372795,0.939453125,8.516033883923471,2.6195859473388796,0.44510432369349434
0.9475723470178158,8.126292551613043,14.984447992467626,151.05759553146538,160,0.27007597867755756,0.2276203207516716,0.935546875,8.678403117882343,2.9275843735471194,0.7584251443601618
