tuned_score,rayleigh,pair,bed,hit,dir_x,dir_y,dir_z,sigma1,sigma2,sigma3
2.16928288148722,5.746523342930067,12.453700727905353,383.0247518383085,249,0.062469474967654204,0.0,0.998046875,6.981730169903245,2.8343375529984907,0.4392104164994274
2.2172328427575527,6.204203528839376,12.672052474295997,366.05803332963757,317,-0.07970550925776411,0.07301677559691234,0.994140625,7.030427964915451,1.6045859831944207,0.6564687395624501
2.2778844306738963,5.462665305555507,10.791349525951633,396.8698600370889,250,0.012188250577684002,-0.13887882889848602,0.990234375,6.177808839523243,1.6374267092170316,0.3063759296500788
2.1006998450813326,7.556387751739298,16.08091110568585,360.90850637764277,275,0.10026664425820996,0.1307800821347882,0.986328125,9.402622475500795,2.823609519557185,0.47966586191026994
2.3469137877614257,4.165845161128224,9.474664364715705,382.5591137729883,324,-0.18382060889430765,-0.03251527744323202,0.982421875,4.791855929908092,1.2431325765507515,0.7409838354824563
2.2233917893106123,4.992303726705496,10.090835646325676,395.4389401286828,216,0.1739592855920794,-0.11065865798550392,0.978515625,5.7709498810796935,1.470852909984765,0.36352534542192394
2.1893746707978314,5.918956701187466,12.263923590430712,345.5990262634945,314,-0.058128508926850474,0.21623515581896122,0.974609375,6.860980841879911,1.332615179785333,0.743730969318928
2.2874099922540676,5.437524621420951,11.192834979350717,400.5216642423884,282,-0.11074766515651636,-0.2132378901077726,0.970703125,6.107855628341345,1.7524672393294913,0.5410569163293637
2.0719745933384983,5.610908738657821,13.488731829287769,370.30456601111007,214,0.24003988154455913,0.08766217974878567,0.966796875,7.7862353948059,2.539136874910714,0.34147989695832276
2.2368934934159572,6.05031414717635,13.22735033020917,360.317299914599,374,-0.24947338970723795,0.10297898870687149,0.962890625,6.655947912016364,1.610435353875831,0.9834952829672626
2.2105587916343925,4.493897567006978,8.511495675123161,411.43818561565837,158,0.1201429348645927,-0.2567384733692666,0.958984375,5.142804332300939,1.4135046216409215,0.1802702053213754
2.0554995352439978,6.479278421030554,14.626222775081844,339.6695679124417,250,0.08869401168343155,0.2827704854435549,0.955078125,8.923816106471003,1.7070772811680868,0.44321584470526065
2.310051045701008,4.891730345275624,11.378793161087918,390.1604240121096,347,-0.2670575897181702,-0.1547653319800848,0.951171875,5.679985898465377,1.7640785856648398,0.6165236051764054
2.1924716498838115,4.150466274412623,9.037503915444052,390.2103446622489,182,0.31297519267728063,-0.06880671814567538,0.947265625,5.0642101863691416,1.5341957860056146,0.23766369790614916
